"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Arbeitslosendichte","gesamt","2012","15 Trudering - Riem","3.4","1460.8","43539.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","16 Ramersdorf - Perlach","5","3562.3","70839","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","17 Obergiesing - Fasangarten","4.2","1563.3","37481.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","18 Untergiesing - Harlaching","3.8","1339.3","35140","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.3","1864","56524.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","20 Hadern","3.8","1174.3","30958","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","21 Pasing - Obermenzing","3.2","1434.3","45474","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","22 Aubing - Lochhausen - Langwied","3.6","935.3","25899.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","23 Allach - Untermenzing","2.9","576","19707","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","24 Feldmoching - Hasenbergl","4.5","1724.5","38075.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2012","25 Laim","3.8","1423.5","37168.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","Stadt München","3.8","37243","978579.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","01 Altstadt - Lehel","2.3","329.3","14412","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","02 Ludwigsvorstadt - Isarvorstadt","3.4","1292.3","37931.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","03 Maxvorstadt","2.7","1084.8","39574.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","04 Schwabing - West","2.6","1211.5","46255.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","05 Au - Haidhausen","3","1286.5","42548","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","06 Sendling","4.3","1258.8","28956.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","07 Sendling - Westpark","4.6","1669","36448.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","08 Schwanthalerhöhe","4.6","992.8","21483","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","09 Neuhausen - Nymphenburg","3","1944.3","65572.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","10 Moosach","4.8","1633.8","33797.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","11 Milbertshofen - Am Hart","5.5","2719.3","49694.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","12 Schwabing - Freimann","2.8","1353.8","48422.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","13 Bogenhausen","2.9","1539","52396.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","14 Berg am Laim","4.3","1229.5","28705.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","15 Trudering - Riem","3.1","1350","42893.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","16 Ramersdorf - Perlach","5.2","3639.3","70075.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","17 Obergiesing - Fasangarten","4.2","1546.3","36574.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","18 Untergiesing - Harlaching","3.7","1279.3","34506.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.6","1991.3","55132","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","20 Hadern","3.7","1142.3","30531.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","21 Pasing - Obermenzing","3.3","1463","44542.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","22 Aubing - Lochhausen - Langwied","3.8","962","25023.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","23 Allach - Untermenzing","3","584","19273.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","24 Feldmoching - Hasenbergl","4.8","1775.3","37189.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2011","25 Laim","4.1","1488","36638.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","Stadt München","4.3","40734.3","957993.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","01 Altstadt - Lehel","2.6","365","14031.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","02 Ludwigsvorstadt - Isarvorstadt","3.9","1464","37092.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","03 Maxvorstadt","3.1","1203.5","39039.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","04 Schwabing - West","3","1364.5","45593.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","05 Au - Haidhausen","3.4","1425.5","41876.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","06 Sendling","4.8","1351.3","28437.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","07 Sendling - Westpark","5.1","1821.8","36049.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","08 Schwanthalerhöhe","5.5","1157","21145.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","09 Neuhausen - Nymphenburg","3.4","2149.5","63957","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","10 Moosach","5.1","1708.8","33181.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","11 Milbertshofen - Am Hart","5.9","2889.5","48857","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","12 Schwabing - Freimann","3.1","1470","47205.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","13 Bogenhausen","3.2","1622","51357","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","14 Berg am Laim","4.8","1330.5","27940.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","15 Trudering - Riem","3.3","1378.3","41252","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","16 Ramersdorf - Perlach","5.8","4045","69227.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","17 Obergiesing - Fasangarten","4.7","1636","35144.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","18 Untergiesing - Harlaching","4.4","1484.5","33813.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","4","2143","54052.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","20 Hadern","4.3","1299.8","30078.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","21 Pasing - Obermenzing","3.6","1559","43382.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","22 Aubing - Lochhausen - Langwied","4.4","1069.5","24424.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","23 Allach - Untermenzing","3.6","674.3","18888.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","24 Feldmoching - Hasenbergl","5.1","1858.5","36110.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2010","25 Laim","4.3","1540.5","35855.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","Stadt München","4.6","43506.5","949446.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","01 Altstadt - Lehel","2.8","395.3","14027.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","02 Ludwigsvorstadt - Isarvorstadt","4.1","1531.3","36937.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","03 Maxvorstadt","3.3","1292","38808.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","04 Schwabing - West","3.5","1580.8","45358.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","05 Au - Haidhausen","3.7","1519.8","41528.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","06 Sendling","5","1406","28208.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","07 Sendling - Westpark","5.5","1972.5","35913.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","08 Schwanthalerhöhe","6.1","1287.5","21004.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","09 Neuhausen - Nymphenburg","3.7","2302.5","63010","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","10 Moosach","5.9","1957","33129","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","11 Milbertshofen - Am Hart","6.3","3007","48021","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","12 Schwabing - Freimann","3.8","1782.8","46712.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","13 Bogenhausen","3.4","1736.5","51351.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","14 Berg am Laim","5.3","1457.8","27645.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","15 Trudering - Riem","3.5","1399","39905.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","16 Ramersdorf - Perlach","5.9","4080","69106.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","17 Obergiesing - Fasangarten","5.3","1826.3","34664.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","18 Untergiesing - Harlaching","5.1","1699.3","33499.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","4","2132","53856","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","20 Hadern","4.6","1375.8","29999","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","21 Pasing - Obermenzing","3.9","1663.5","42938.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","22 Aubing - Lochhausen - Langwied","4.6","1117","24161","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","23 Allach - Untermenzing","3.6","663.5","18593.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","24 Feldmoching - Hasenbergl","5.3","1871.3","35538.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2009","25 Laim","4.8","1717","35525","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","Stadt München","4","38169","954808.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","01 Altstadt - Lehel","2.4","348","14446.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","02 Ludwigsvorstadt - Isarvorstadt","3.6","1369","37571","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","03 Maxvorstadt","3","1175.8","38952","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","04 Schwabing - West","3","1369.3","45836.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","05 Au - Haidhausen","3.2","1334.8","41822.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","06 Sendling","4.2","1191.5","28308.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","07 Sendling - Westpark","4.7","1678.5","36082.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","08 Schwanthalerhöhe","5.4","1113","20752","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","09 Neuhausen - Nymphenburg","3.2","2017","62580.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","10 Moosach","5.4","1809.3","33399.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","11 Milbertshofen - Am Hart","5.3","2550.3","48160.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","12 Schwabing - Freimann","3.3","1574","47299.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","13 Bogenhausen","3","1541","52208","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","14 Berg am Laim","4.7","1306.3","27896.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","15 Trudering - Riem","3.1","1218.5","38874","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","16 Ramersdorf - Perlach","5.3","3667.3","69792.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","17 Obergiesing - Fasangarten","4.7","1652.3","34875.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","18 Untergiesing - Harlaching","4.5","1506.5","33734.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","3.4","1843","54339.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","20 Hadern","4.1","1228.5","30140","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","21 Pasing - Obermenzing","3.2","1401.8","43194","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","22 Aubing - Lochhausen - Langwied","3.8","932.5","24343.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","23 Allach - Untermenzing","3","553","18654.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","24 Feldmoching - Hasenbergl","4.9","1773.3","36130.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2008","25 Laim","4.2","1485.3","35408.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","Stadt München","4.6","43607","944386.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","01 Altstadt - Lehel","2.7","390","14263.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","02 Ludwigsvorstadt - Isarvorstadt","4.3","1564.3","36727.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","03 Maxvorstadt","3.7","1397","37716.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","04 Schwabing - West","3.6","1620.3","45051.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","05 Au - Haidhausen","3.7","1548.3","41383","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","06 Sendling","5","1394.3","27937","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","07 Sendling - Westpark","5.3","1906.3","35779.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","08 Schwanthalerhöhe","5.8","1165.8","20093.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","09 Neuhausen - Nymphenburg","3.9","2428.5","61802.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","10 Moosach","5.9","1972.8","33252.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","11 Milbertshofen - Am Hart","6.2","2983","48270.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","12 Schwabing - Freimann","3.6","1699.8","46821.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","13 Bogenhausen","3.5","1833.8","52269.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","14 Berg am Laim","5.4","1492.3","27648.5","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","15 Trudering - Riem","3.5","1310.3","37490.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","16 Ramersdorf - Perlach","6.1","4273.5","69740","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","17 Obergiesing - Fasangarten","5.2","1801.3","34382.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","18 Untergiesing - Harlaching","4.9","1633.5","33391","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","4","2157.8","54063","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","20 Hadern","5","1489","29781","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","21 Pasing - Obermenzing","3.6","1572.3","43260.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","22 Aubing - Lochhausen - Langwied","4.8","1170.5","24291.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","23 Allach - Untermenzing","3.2","592.3","18342.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","24 Feldmoching - Hasenbergl","5.9","2088.3","35667.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2007","25 Laim","4.7","1649","34955.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2006","Stadt München","5.8","53225.8","924715","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2006","01 Altstadt - Lehel","3.7","525.5","14088.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2006","02 Ludwigsvorstadt - Isarvorstadt","5.4","1946.5","35803.8","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2006","03 Maxvorstadt","4.4","1580.5","35697.3","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
"Arbeitslosendichte","gesamt","2006","04 Schwabing - West","4.7","2001.5","42972","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren"
