"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","02 Ludwigsvorstadt - Isarvorstadt","44.9","1993","4434","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","03 Maxvorstadt","36.3","1607","4421","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","04 Schwabing - West","29.8","2002","6720","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","05 Au - Haidhausen","34.8","1974","5665","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","06 Sendling","38.5","1507","3912","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","07 Sendling - Westpark","34.7","2102","6053","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","08 Schwanthalerhöhe","58.2","1748","3001","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","09 Neuhausen - Nymphenburg","31.5","3030","9632","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","10 Moosach","36.4","2047","5630","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","11 Milbertshofen - Am Hart","46.4","3345","7207","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","12 Schwabing - Freimann","30.6","2046","6694","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","13 Bogenhausen","27","2505","9261","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","14 Berg am Laim","38.1","1715","4498","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","15 Trudering - Riem","24.5","1446","5908","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","16 Ramersdorf - Perlach","40.1","5258","13115","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","17 Obergiesing - Fasangarten","42","2068","4925","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","18 Untergiesing - Harlaching","29.6","1574","5321","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","29.5","2848","9649","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","20 Hadern","30.8","1600","5203","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","21 Pasing - Obermenzing","24.1","1785","7401","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","22 Aubing - Lochhausen - Langwied","25.9","1128","4352","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","23 Allach - Untermenzing","26.4","843","3196","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","24 Feldmoching - Hasenbergl","39.4","2358","5978","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2009","25 Laim","31.3","1836","5875","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","Stadt München","34.2","52898","154495","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","01 Altstadt - Lehel","33.8","767","2272","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","02 Ludwigsvorstadt - Isarvorstadt","46.3","2187","4721","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","03 Maxvorstadt","36.6","1669","4555","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","04 Schwabing - West","30.3","2120","6996","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","05 Au - Haidhausen","36","2091","5811","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","06 Sendling","40","1608","4016","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","07 Sendling - Westpark","35","2181","6238","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","08 Schwanthalerhöhe","59.9","1880","3137","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","09 Neuhausen - Nymphenburg","31.9","3111","9749","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","10 Moosach","35.9","2090","5824","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","11 Milbertshofen - Am Hart","47","3492","7423","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","12 Schwabing - Freimann","30.5","2084","6840","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","13 Bogenhausen","27.2","2620","9638","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","14 Berg am Laim","37.8","1752","4630","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","15 Trudering - Riem","23.5","1388","5918","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","16 Ramersdorf - Perlach","39.5","5266","13325","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","17 Obergiesing - Fasangarten","42","2099","4997","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","18 Untergiesing - Harlaching","30.7","1688","5498","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","30.2","3058","10132","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","20 Hadern","30","1604","5341","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","21 Pasing - Obermenzing","24","1814","7552","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","22 Aubing - Lochhausen - Langwied","26.3","1179","4480","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","23 Allach - Untermenzing","26.8","882","3287","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","24 Feldmoching - Hasenbergl","39","2352","6037","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2008","25 Laim","31.5","1916","6078","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","Stadt München","34","53702","157984","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","01 Altstadt - Lehel","33.2","776","2340","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","02 Ludwigsvorstadt - Isarvorstadt","47.4","2282","4819","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","03 Maxvorstadt","36.8","1718","4666","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","04 Schwabing - West","30.2","2167","7182","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","05 Au - Haidhausen","36.6","2159","5898","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","06 Sendling","40","1651","4124","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","07 Sendling - Westpark","34.6","2213","6393","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","08 Schwanthalerhöhe","61.2","1984","3241","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","09 Neuhausen - Nymphenburg","31.8","3143","9872","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","10 Moosach","35.6","2130","5980","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","11 Milbertshofen - Am Hart","46.1","3481","7552","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","12 Schwabing - Freimann","30.5","2114","6926","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","13 Bogenhausen","26.8","2674","9995","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","14 Berg am Laim","37.1","1752","4718","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","15 Trudering - Riem","23.1","1373","5934","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","16 Ramersdorf - Perlach","38.7","5184","13399","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","17 Obergiesing - Fasangarten","40.7","2122","5215","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","18 Untergiesing - Harlaching","31.2","1764","5650","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","30.3","3182","10488","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","20 Hadern","29.2","1609","5506","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","21 Pasing - Obermenzing","23.9","1870","7823","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","22 Aubing - Lochhausen - Langwied","25.3","1184","4673","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","23 Allach - Untermenzing","26.9","896","3325","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","24 Feldmoching - Hasenbergl","38.6","2341","6068","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2007","25 Laim","31.2","1933","6197","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","Stadt München","33.7","53919","160145","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","01 Altstadt - Lehel","33.8","812","2400","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","02 Ludwigsvorstadt - Isarvorstadt","47.6","2317","4867","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","03 Maxvorstadt","36.2","1701","4700","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","04 Schwabing - West","30.1","2178","7235","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","05 Au - Haidhausen","37.4","2242","5991","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","06 Sendling","40","1651","4131","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","07 Sendling - Westpark","34.1","2205","6467","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","08 Schwanthalerhöhe","61.4","2020","3290","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","09 Neuhausen - Nymphenburg","31.9","3199","10042","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","10 Moosach","35.2","2114","6013","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","11 Milbertshofen - Am Hart","45.4","3447","7587","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","12 Schwabing - Freimann","30.2","2136","7063","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","13 Bogenhausen","26.4","2686","10171","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","14 Berg am Laim","36.8","1744","4745","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","15 Trudering - Riem","22.5","1340","5943","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","16 Ramersdorf - Perlach","37.5","5080","13529","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","17 Obergiesing - Fasangarten","40.9","2162","5292","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","18 Untergiesing - Harlaching","30.6","1754","5723","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","30","3197","10667","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","20 Hadern","28.2","1606","5685","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","21 Pasing - Obermenzing","24.1","1918","7963","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","22 Aubing - Lochhausen - Langwied","24.7","1202","4864","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","23 Allach - Untermenzing","27.4","920","3356","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","24 Feldmoching - Hasenbergl","37.8","2328","6151","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 55 bis unter 65 Jahre","2006","25 Laim","31.3","1960","6270","","","","Personen mit Migrationshintergrund - 55 bis unter 65 Jahre","Haupwohnsitzbevölkerung - 55 bis unter 65 Jahre","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 65 Jahre und älter","2017","Stadt München","27.7","73502","265133","","","","Personen mit Migrationshintergrund - 65 Jahre und älter","Haupwohnsitzbevölkerung - 65 Jahre und älter","","",""
"Migrationshintergrundquote","Deutsche und Ausländer 65 Jahre und älter","2017","01 Altstadt - Lehel","28.9","998","3450","","","","Personen mit Migrationshintergrund - 65 Jahre und älter","Haupwohnsitzbevölkerung - 65 Jahre und älter","","",""
